Job_N,Model_FU.,Empirical_FU.,App.Cry.str.,Lat. a[A],Lat. b[A],Lat. c[A],Vol.[A3],Den.[cm3/g],VASP.E[eV/atom],Form.E[eV/atom],Coh.E[eV/atom],ZPE[kJ/mol],DebyeT.[K],Bulk(B_V)[GPa],Shear(G_V)[GPa],Young(E_V)[GPa],Bulk(B_R)[GPa],Shear(G_R)[GPa],Young(E_R)[GPa],Bulk(B_H)[GPa],Shear(G_H)[GPa],Young(E_H)[GPa],Hv:Super-hard(>5GPa),Hv:Polycrystalline,Hv:Single-crystal,F.Toughness(MPam1/2),Melting_P.[K],Min. TC:[W/mK],Poisson's_R,Pugh's_C.[G/B],D/B:,N-Cauchy_P.[GPa],D/B:,Born's_Stability,A(U):Universal_Anisotropy,A(B):Percent_Bulk_Anisotropy,A(G):Percent_Shear_Anisotropy,A(Z):Zener_Anisotropy,A(1):Shear_Anisotropy,A(2):Shear_Anisotropy,A(3):Shear_Anisotropy,Lame's(Lammda)[GPa],Lame's(Mu)[GPa],V_trans[m/s],V_longi[m/s],V_mean[m/s],C11,C12,C13,C14,C15,C16,C21,C22,C23,C24,C25,C26,C31,C32,C33,C34,C35,C36,C41,C42,C43,C44,C45,C46,C51,C52,C53,C54,C55,C56,C61,C62,C63,C64,C65,C66,S11,S12,S13,S14,S15,S16,S21,S22,S23,S24,S25,S26,S31,S32,S33,S34,S35,S36,S41,S42,S43,S44,S45,S46,S51,S52,S53,S54,S55,S56,S61,S62,S63,S64,S65,S66
7453,C10Cd2Ta2Ti2W2Zr2,ZrTiTaWCdC5,Triclinic,5.590556,5.533637,8.71423,237.077131,9.475,-176.207268,0.061,-6.897,47.85,511.6,190.56,121.18,299.96,176.25,115.51,284.41,183.4,118.35,292.18,16.408,16.544,17.871,3.665208969,1791.05,1.283,0.234,0.645,Brittle,0.68,Brittle,stable,0.3266,0.039,0.024,N_def.,N_def.,N_def.,N_def.,104.15,118.39,3538,6007,3921,319.43,111.53,88.41,4.24,30.11,-33.82,111.53,426.27,125.12,3.5,2.54,-35.58,88.41,125.12,319.17,-15.07,5.58,-19.2,4.24,3.5,-15.07,112.21,-7.16,8.94,30.11,2.54,5.58,-7.16,112.3,14.28,-33.82,-35.58,-19.2,8.94,14.28,134.79,0.003764,-0.0006981,-0.0007188,-0.0003495,-0.0010811,0.0007954,-0.0006981,0.0028317,-0.0009015,-0.0002125,0.0000973,0.0004478,-0.0007188,-0.0009015,0.0037149,0.0005524,0.0000552,0.0000682,-0.0003495,-0.0002125,0.0005524,0.0091132,0.0007478,-0.0007489,-0.0010811,0.0000973,0.0000552,0.0007478,0.0094009,-0.0012833,0.0007954,0.0004478,0.0000682,-0.0007489,-0.0012833,0.0079323
7439,C10Lu2Ta2Ti2W2Zr2,ZrTiTaWLuC5,Triclinic,5.547657,5.557175,8.527307,234.133277,10.481,-193.948718,-0.456,-7.763,56.54,604.5,251.72,184.29,444.42,251.71,180.68,437.38,251.72,182.49,440.9,25.465,25.87,27.556,5.320946853,2559.99,1.511,0.208,0.725,Brittle,48.39,Brittle,stable,0.0999,0,0.0099,N_def.,N_def.,N_def.,N_def.,129.99,182.49,4172,6871,4610,488.57,130.05,138.07,-7.16,-21.74,13.56,130.05,501.97,122.6,-9.15,5.24,-27.92,138.07,122.6,493.52,18.85,16.48,16.17,-7.16,-9.15,18.85,178.44,17.97,6.36,-21.74,5.24,16.48,17.97,191.58,-8.07,13.56,-27.92,16.17,6.36,-8.07,187,0.002351,-0.0004878,-0.0005447,0.0001024,0.0003096,-0.0001863,-0.0004878,0.0022512,-0.0004386,0.0001354,-0.000075,0.0004016,-0.0005447,-0.0004386,0.0023127,-0.000257,-0.0002342,-0.0002273,0.0001024,0.0001354,-0.000257,0.0057005,-0.0005124,-0.0001811,0.0003096,-0.000075,-0.0002342,-0.0005124,0.005335,0.0002343,-0.0001863,0.0004016,-0.0002273,-0.0001811,0.0002343,0.0054568
7513,C10Hf2Ta2Ti2W2Zr2,ZrHfTiTaWC5,Triclinic,5.511914,5.515772,8.427944,228.440454,10.794,-206.971385,-0.56,-8.085,58.83,628.9,276.42,202.92,489.08,276.4,197.19,477.92,276.41,200.06,483.5,27.135,27.416,30.209,5.814144799,2764.93,1.5851,0.208,0.724,Brittle,43.99,Brittle,stable,0.1454,0,0.0143,N_def.,N_def.,N_def.,N_def.,142.55,200.12,4306,7095,4758,533.01,148.99,151.72,-12.14,-30.69,14.15,148.99,549.04,131.5,-14.44,7,-35.1,151.72,131.5,541.27,22.62,21.09,21.76,-12.14,-14.44,22.62,192.98,23.08,11.51,-30.69,7,21.09,23.08,219.53,-8.3,14.15,-35.1,21.76,11.51,-8.3,205.04,0.002183,-0.0004831,-0.0005066,0.0001291,0.0003491,-0.0001728,-0.0004831,0.0020777,-0.0003889,0.0001574,-0.0000972,0.0004175,-0.0005066,-0.0003889,0.0021146,-0.0002648,-0.0002432,-0.000251,0.0001291,0.0001574,-0.0002648,0.0053125,-0.0005303,-0.0002736,0.0003491,-0.0000972,-0.0002432,-0.0005303,0.0046939,0.0002049,-0.0001728,0.0004175,-0.000251,-0.0002736,0.0002049,0.0050107
7433,C10Re2Ta2Ti2W2Zr2,ZrTiTaWReC5,Triclinic,5.430834,5.477104,8.333287,220.233814,11.312,-205.551702,-0.238,-7.904,54.27,580.2,276.57,176.86,437.36,276.17,168.83,420.74,276.37,172.84,429.05,20.699,20.509,26.099,5.370914573,2699.32,1.4945,0.241,0.625,Brittle,0.74,Brittle,stable,0.2393,0.0007,0.0232,N_def.,N_def.,N_def.,N_def.,160.85,172.86,3910,6696,4337,525.27,162.69,165.39,-9.56,-34.12,10.77,162.69,502.93,145.87,-29.69,9.3,-32.68,165.39,145.87,513.01,28.86,14.14,21.39,-9.56,-29.69,28.86,163.43,24.94,21.91,-34.12,9.3,14.14,24.94,191.43,-5.08,10.77,-32.68,21.39,21.91,-5.08,173.7,0.0023071,-0.0005918,-0.0005856,0.0000835,0.0004676,-0.0001792,-0.0005918,0.0023972,-0.0005309,0.0004645,-0.0002303,0.0004878,-0.0005856,-0.0005309,0.0023335,-0.0004729,-0.0001972,-0.0002971,0.0000835,0.0004645,-0.0004729,0.0065145,-0.0008403,-0.0007057,0.0004676,-0.0002303,-0.0001972,-0.0008403,0.0054482,0.0002172,-0.0001792,0.0004878,-0.0002971,-0.0007057,0.0002172,0.005992
244_2335,C10Os2Ta2Ti2W2Zr2,ZrTiTaWOsC5,Triclinic,5.498242,5.442611,8.274168,220.998864,11.333,-201.246397,-0.141,-7.86,49.58,530.1,263.02,147.05,371.85,262.94,140.87,358.58,262.98,143.96,365.21,15.628,15.074,21.738,4.784250964,2376.31,1.3744,0.269,0.547,Ductile,-30.84,Ductile,stable,0.2197,0.0002,0.0215,N_def.,N_def.,N_def.,N_def.,167.57,143.9,3564,6336,3966,449.31,170.26,173.73,-20.7,-26.53,12.75,170.26,442.13,169.09,3.92,16.71,-21.96,173.73,169.09,449.59,11.9,11.6,14.92,-20.7,3.92,11.9,139.42,26.83,2.4,-26.53,16.71,11.6,26.83,164.77,-17.57,12.75,-21.96,14.92,2.4,-17.57,155.08,0.002923,-0.0008431,-0.0008297,0.0004324,0.0005198,-0.0002277,-0.0008431,0.0029235,-0.0007809,-0.0000907,-0.0003066,0.000525,-0.0008297,-0.0007809,0.0028639,-0.0002928,-0.0002446,-0.000341,0.0004324,-0.0000907,-0.0002928,0.00749,-0.0011487,-0.0002663,0.0005198,-0.0003066,-0.0002446,-0.0011487,0.0064615,0.0006874,-0.0002277,0.000525,-0.000341,-0.0002663,0.0006874,0.0066563
244_2336,C10Ir2Ta2Ti2W2Zr2,ZrTiTaWIrC5,Triclinic,5.481361,5.454175,8.34382,221.168122,11.355,-195.882727,-0.113,-7.732,48.14,514.7,272.62,142.26,363.55,270.7,128.71,333.3,271.66,135.49,348.42,13.487,12.667,20.459,4.717952433,2381.9,1.3405,0.286,0.499,Ductile,-69.16,Ductile,stable,0.5335,0.0035,0.05,N_def.,N_def.,N_def.,N_def.,181.04,135.47,3454,6311,3852,437.16,188.29,192.9,-0.36,-8.81,1.26,188.29,467.07,154.68,-6.15,1.29,-48.98,192.9,154.68,477.61,34.4,45.32,22.66,-0.36,-6.15,34.4,119.13,42.17,9.44,-8.81,1.29,45.32,42.17,152.58,-0.25,1.26,-48.98,22.66,9.44,-0.25,157.62,0.0031537,-0.0009574,-0.001006,0.0001023,0.0004604,-0.0001835,-0.0009574,0.0028271,-0.0005941,0.0002257,0.0000365,0.0009581,-0.001006,-0.0005941,0.0028284,-0.0005435,-0.0007438,-0.0005518,0.0001023,0.0002257,-0.0005435,0.0094644,-0.002451,-0.0004235,0.0004604,0.0000365,-0.0007438,-0.002451,0.0074792,0.0002735,-0.0001835,0.0009581,-0.0005518,-0.0004235,0.0002735,0.0067486
7434,C10Pt2Ta2Ti2W2Zr2,ZrTiTaWPtC5,Triclinic,5.487187,5.468197,8.385702,224.413177,11.233,-189.107928,-0.049,-7.488,47.9,512.1,262.49,136.59,349.21,261.65,131.66,338.25,262.07,134.13,343.73,13.788,13.05,20.254,4.621819802,2317.15,1.3257,0.281,0.512,Ductile,-59.73,Ductile,stable,0.1904,0.0016,0.0184,N_def.,N_def.,N_def.,N_def.,172.15,134.16,3456,6266,3851,440.16,173.58,176.82,-2.69,-11.09,1.43,173.58,472.2,160.41,-12.18,8.69,-41.37,176.82,160.41,428.45,5.36,7.99,12.4,-2.69,-12.18,5.36,113.85,14.26,3.98,-11.09,8.69,7.99,14.26,137.63,-8.02,1.43,-41.37,12.4,3.98,-8.02,154.82,0.0029674,-0.0007945,-0.0009291,-0.0000079,0.0003354,-0.0001478,-0.0007945,0.0027331,-0.0007183,0.0003028,-0.000181,0.000778,-0.0009291,-0.0007183,0.0030052,-0.0001991,-0.0002083,-0.0004297,-0.0000079,0.0003028,-0.0001991,0.0089496,-0.0009462,-0.0001823,0.0003354,-0.000181,-0.0002083,-0.0009462,0.0074363,0.0003747,-0.0001478,0.000778,-0.0004297,-0.0001823,0.0003747,0.0067267
7540,C10Au2Ta2Ti2W2Zr2,ZrTiTaWAuC5,Triclinic,5.658373,5.518956,8.902131,235.461859,10.732,-180.314801,0.103,-7.085,44.05,471,214.65,115.47,293.74,209.91,108.72,278.15,212.28,112.1,285.94,12.576,11.981,16.927,3.833340879,1965.96,1.198,0.275,0.528,Ductile,1,Brittle,stable,0.333,0.0112,0.0301,N_def.,N_def.,N_def.,N_def.,137.05,112.13,3231,5804,3598,335.13,115.7,137.29,6.78,-7.73,-3.58,115.7,405.2,140.59,10.02,-2.52,-29.63,137.29,140.59,404.38,9.77,39.88,-3.37,6.78,10.02,9.77,116.7,-6.02,4.48,-7.73,-2.52,39.88,-6.02,90.04,-5.91,-3.58,-29.63,-3.37,4.48,-5.91,120.24,0.0036809,-0.0006697,-0.0010933,-0.000023,0.0007769,-0.000047,-0.0006697,0.0030155,-0.000855,-0.0001536,0.0004429,0.0007268,-0.0010933,-0.000855,0.0033034,-0.0002141,-0.0016098,-0.0002218,-0.000023,-0.0001536,-0.0002141,0.0086477,0.0006449,-0.0003353,0.0007769,0.0004429,-0.0016098,0.0006449,0.0119837,0.0006518,-0.000047,0.0007268,-0.0002218,-0.0003353,0.0006518,0.008533
229_205,C8Hf2Ta2Ti2Nb2,HfTiTaNbC4,Orthorhombic,6.347867,6.337572,4.498156,180.960935,10.062,-165.296866,-0.673,-8.115,48.06,642.3,277.15,195.55,474.94,277.14,190.13,464.22,277.14,192.84,469.58,25.279,25.426,29.119,3.463583344,2847.59,2.705,0.218,0.696,Brittle,-17.31,Ductile,stable,0.1426,0,0.0141,N_def.,0.7371,0.7518,1.3459,149.02,192.77,4378,7287,4843,531.6,182.66,116.72,0.01,-0.05,-1.9,182.66,526.16,119.32,0.01,-0.07,-5.9,116.72,119.32,599.19,0.01,-0.08,4.64,0.01,0.01,0.01,165.35,2.63,0,-0.05,-0.07,-0.08,2.63,166.65,-0.01,-1.9,-5.9,4.64,0,-0.01,232.99,0.0021821,-0.0006923,-0.0002872,-0.0000001,0.0000003,0.000006,-0.0006923,0.0022109,-0.0003058,-0.0000001,0.0000005,0.0000565,-0.0002872,-0.0003058,0.0017861,-0.0000001,0.0000007,-0.0000457,-0.0000001,-0.0000001,-0.0000001,0.0060492,-0.0000955,0,0.0000003,0.0000005,0.0000007,-0.0000955,0.0060021,0.0000003,0.000006,0.0000565,-0.0000457,0,0.0000003,0.0042944
229_3,C10Hf2Nb2Ta2Ti2Sc2,ScHfTiTaNbC5,Orthorhombic,7.125082,7.144881,4.516124,229.901863,8.743,-198.755834,-0.65,-7.832,62.49,668.1,250.55,184.65,444.7,250.52,182.89,441.28,250.54,183.77,442.99,25.913,26.363,27.749,3.223501872,2666.2,2.8157,0.205,0.733,Brittle,47.35,Brittle,stable,0.0482,0.0001,0.0048,N_def.,0.8553,0.8434,0.9477,127.73,183.81,4585,7529,5064,509.32,119.75,125.34,0.01,0,-19.55,119.75,514.57,109.04,0.01,0,19.81,125.34,109.04,522.83,0.01,0,-3.82,0.01,0.01,0.01,167.1,-0.83,0,0,0,0,-0.83,172.76,0,-19.55,19.81,-3.82,0,0,185.85,0.00218,-0.0004261,-0.0004318,-0.0000001,0,0.0002659,-0.0004261,0.002126,-0.0003433,-0.0000001,0,-0.0002785,-0.0004318,-0.0003433,0.0020881,-0.0000001,0,0.0000341,-0.0000001,-0.0000001,-0.0000001,0.0059846,0.0000287,0,0,0,0,0.0000287,0.0057885,0,0.0002659,-0.0002785,0.0000341,0,0,0.0054392
229_4,C10Hf2Nb2Ta2Ti2V2,HfTiTaNbVC5,Tetragonal,6.997972,6.997949,4.451624,218.002095,9.311,-202.678958,-0.572,-7.874,63.9,683.1,274.82,199.6,482.09,274.57,194.96,472.95,274.69,197.28,477.52,26.615,26.876,29.789,3.466315317,3019.14,2.9333,0.21,0.718,Brittle,21.92,Brittle,stable,0.1199,0.0005,0.0118,N_def.,0.6973,0.7722,0.9679,142.89,197.32,4604,7601,5088,585.53,147.87,108.59,-0.02,-0.01,-29.26,147.87,537.43,115.9,0.01,-0.01,19.64,108.59,115.9,605.7,0,-0.01,3.33,-0.02,0.01,0,169.79,-0.68,0,-0.01,-0.01,-0.01,-0.68,175.94,0,-29.26,19.64,3.33,0,0,200.16,0.0018913,-0.0004786,-0.0002493,0.0000002,0.0000001,0.0003276,-0.0004786,0.0020687,-0.0003086,-0.0000001,0,-0.0002678,-0.0002493,-0.0003086,0.0017549,-0.0000001,0.0000001,-0.0000353,0.0000002,-0.0000001,-0.0000001,0.0058896,0.0000226,0,0.0000001,0,0.0000001,0.0000226,0.0056838,0,0.0003276,-0.0002678,-0.0000353,0,0,0.0050707
242_3750,C20Hf4Ta4Ti4Nb4Cr4,HfTiTaNbCrC5,Triclinic,6.259633,7.001172,10.358582,433.243304,9.387,-402.226734,-0.44,-7.611,61.58,658.3,264.52,185.22,450.52,264.45,182.03,444.18,264.48,183.63,447.35,24.338,24.531,27.728,3.2780347,2630.19,1.6939,0.218,0.694,Brittle,45.12,Brittle,stable,0.0879,0.0001,0.0087,N_def.,N_def.,N_def.,N_def.,141.96,183.64,4423,7367,4893,512.22,123.07,164.93,9.77,-3.2,2.84,123.07,543.71,127.85,-19.89,-2.03,-1.12,164.93,127.85,493.02,8.02,-2.42,-0.92,9.77,-19.89,8.02,168.19,-1.78,-1.92,-3.2,-2.03,-2.42,-1.78,211.64,13.99,2.84,-1.12,-0.92,-1.92,13.99,168.59,0.002254,-0.0003607,-0.0006582,-0.0001425,0.0000251,-0.0000476,-0.0003607,0.0020275,-0.0004096,0.0002806,0.0000103,0.0000196,-0.0006582,-0.0004096,0.0023568,-0.0001222,0.0000108,0.0000189,-0.0001425,0.0002806,-0.0001222,0.0059941,0.000045,0.0000682,0.0000251,0.0000103,0.0000108,0.000045,0.0047521,-0.0003941,-0.0000476,0.0000196,0.0000189,0.0000682,-0.0003941,0.005966
242_3751,C20Hf4Ta4Ti4Nb4Mn4,HfTiTaNbMnC5,Triclinic,6.251378,6.990294,10.36125,432.14489,9.456,-397.639676,-0.379,-7.526,58.87,629.4,259.55,169.99,418.58,259.29,166.41,411.24,259.42,168.2,414.91,21.156,21.137,25.398,3.105820043,2535.07,1.6281,0.233,0.648,Brittle,35.18,Brittle,stable,0.1086,0.0005,0.0106,N_def.,N_def.,N_def.,N_def.,N_def.,N_def.,4218,7153,4674,488.49,122.32,167.15,10.85,14.04,1.69,122.32,529.54,130.95,-21.68,14.91,-2.77,167.15,130.95,477.07,9.92,-9.42,-1.51,10.85,-21.68,9.92,157.5,0.42,-2.46,14.04,14.91,-9.42,0.42,178.27,17.12,1.69,-2.77,-1.51,-2.46,17.12,155.94,0.0024034,-0.0003738,-0.0007398,-0.0001702,-0.0001947,-0.0000212,-0.0003738,0.0021076,-0.000458,0.0003461,-0.0001778,0.000062,-0.0007398,-0.000458,0.0024891,-0.0001695,0.0002288,-0.0000038,-0.0001702,0.0003461,-0.0001695,0.006421,-0.0000503,0.0001132,-0.0001947,-0.0001778,0.0002288,-0.0000503,0.0057122,-0.0006269,-0.0000212,0.000062,-0.0000038,0.0001132,-0.0006269,0.0064848
244_2337,C10Hf2Nb2Ta2Ti2Fe2,HfTiTaNbFeC5,Orthorhombic,6.982537,6.951995,4.445833,215.812055,9.481,-195.964399,-0.311,-7.567,53.07,567.3,218.71,143.84,353.93,196.56,130.19,319.92,207.63,137.01,336.93,18.682,18.872,20.689,2.507237468,2560.53,2.4571,0.23,0.66,Brittle,20.53,Brittle,stable,0.6369,0.0533,0.0498,N_def.,0.7207,0.6322,0.6748,116.67,136.96,3803,6418,4212,468.86,116.21,121.62,-0.15,0.11,-11.61,116.21,368.39,61.07,-0.17,-0.34,-56.58,121.62,61.07,533.3,0.07,0.01,-40.03,-0.15,-0.17,0.07,136.74,-0.42,0.13,0.11,-0.34,0.01,-0.42,123.21,-0.17,-11.61,-56.58,-40.03,0.13,-0.17,102.04,0.0024358,-0.0007363,-0.0004956,0.0000022,-0.0000046,-0.0003256,-0.0007363,0.0032158,-0.000075,0.0000018,0.0000119,0.0016701,-0.0004956,-0.000075,0.0020497,-0.0000024,0.0000011,0.0007061,0.0000022,0.0000018,-0.0000024,0.0073132,0.0000252,-0.0000087,-0.0000046,0.0000119,0.0000011,0.0000252,0.0081163,0.0000202,-0.0003256,0.0016701,0.0007061,-0.0000087,0.0000202,0.0109664
229_8,C10Hf2Nb2Ta2Ti2Co2,HfTiTaNbCoC5,Orthorhombic,6.983325,6.948188,4.463677,216.583992,9.495,-193.088425,-0.287,-7.581,55.88,597.4,256.38,155.43,387.91,256.12,148.02,372.34,256.25,151.73,380.12,17.747,17.444,22.911,2.932921184,2651.28,2.6011,0.253,0.592,Brittle,-10.7,Ductile,stable,0.2513,0.0005,0.0244,N_def.,0.7179,0.5816,0.8012,155.37,151.68,3998,6951,4440,486.55,153.86,123.68,0.12,-0.89,-10.22,153.86,486.26,110.55,0.37,-0.87,19.85,123.68,110.55,558.42,0.04,-0.82,-6.87,0.12,0.37,0.04,143.16,10.55,0.03,-0.89,-0.87,-0.82,10.55,119.75,-0.01,-10.22,19.85,-6.87,0.03,-0.01,133.21,0.0023725,-0.0006729,-0.000389,-0.0000009,0.0000102,0.0002622,-0.0006729,0.0023601,-0.0003233,-0.0000061,0.0000104,-0.0004199,-0.000389,-0.0003233,0.0019424,0,0.000008,0.0001185,-0.0000009,-0.0000061,0,0.0070309,-0.0006196,-0.0000006,0.0000102,0.0000104,0.000008,-0.0006196,0.0084053,0.0000003,0.0002622,-0.0004199,0.0001185,-0.0000006,0.0000003,0.0075955
229_9,C10Hf2Nb2Ta2Ti2Ni2,HfTiTaNbNiC5,Orthorhombic,6.990888,6.973716,4.492345,219.011159,9.386,-189.00132,-0.24,-7.518,52.92,565.8,245.56,139.33,351.5,244.47,130.82,333.06,245.02,135.07,342.28,15.063,14.561,20.396,2.710938044,2608.64,2.4642,0.267,0.551,Ductile,11.6,Brittle,stable,0.3297,0.0022,0.0315,N_def.,0.7509,0.7018,0.5814,154.79,135.07,3794,6730,4220,503.41,128.48,126.72,0.51,1.2,-17.43,128.48,426.6,136.71,0.55,1.23,14.13,126.72,136.71,496.27,0.51,1.28,4.68,0.51,0.55,0.51,140.08,10.75,0.03,1.2,1.23,1.28,10.75,113.94,0,-17.43,14.13,4.68,0.03,0,97.83,0.0022538,-0.0005588,-0.0004263,-0.0000036,-0.0000127,0.0005026,-0.0005588,0.0027209,-0.0006024,-0.000005,-0.0000162,-0.0004636,-0.0004263,-0.0006024,0.0022908,-0.0000034,-0.0000145,-0.0000986,-0.0000036,-0.000005,-0.0000034,0.0071911,-0.000678,-0.0000016,-0.0000127,-0.0000162,-0.0000145,-0.000678,0.008841,0.0000008,0.0005026,-0.0004636,-0.0000986,-0.0000016,0.0000008,0.0103834
229_10,C10Hf2Nb2Ta2Ti2Cu2,HfTiTaNbCuC5,Monoclinic,7.033753,7.164121,4.456221,224.424487,9.231,-183.592196,-0.144,-7.256,52.04,556.4,234.22,132.98,335.46,227.26,128.53,324.43,230.74,130.76,329.95,15.208,14.818,19.745,2.59899598,2449.17,2.3991,0.262,0.567,Ductile,9.88,Brittle,stable,0.2037,0.0151,0.017,N_def.,N_def.,N_def.,N_def.,143.91,130.73,3763,6624,4184,444.7,128.46,139.96,-1.31,0.37,-4.6,128.46,343.18,137.95,-1.35,0.27,-16.28,139.96,137.95,507.38,-1.35,0.21,2.62,-1.31,-1.35,-1.35,138.34,7.4,-0.02,0.37,0.27,0.21,7.4,125.02,-0.06,-4.6,-16.28,2.62,-0.02,-0.06,105.25,0.0026361,-0.0007792,-0.0005153,0.0000127,-0.0000061,0.0000075,-0.0007792,0.0035315,-0.000748,0.0000201,-0.0000052,0.0005307,-0.0005153,-0.000748,0.0023175,0.0000106,-0.0000013,-0.0001959,0.0000127,0.0000201,0.0000106,0.007252,-0.0004293,0.0000045,-0.0000061,-0.0000052,-0.0000013,-0.0004293,0.008024,0.0000032,0.0000075,0.0005307,-0.0001959,0.0000045,0.0000032,0.0095885
229_11,C10Hf2Nb2Ta2Ti2Zn2,HfTiTaNbZnC5,Monoclinic,7.15705,7.14106,4.449844,227.40015,9.138,-178.885232,-0.171,-7.043,52.79,564.3,231.09,136.03,341.16,226.28,133.06,333.76,228.69,134.55,337.46,16.174,15.906,20.317,2.63042282,2309.98,2.417,0.254,0.588,Brittle,7.15,Brittle,stable,0.1329,0.0105,0.011,N_def.,N_def.,N_def.,N_def.,138.93,134.55,3838,6683,4262,402,134.66,147.36,-0.04,-0.01,-1.86,134.66,356.72,128.54,0.18,-0.02,-15.45,147.36,128.54,499.99,-0.1,0,4.86,-0.04,0.18,-0.1,141.81,5.84,-0.04,-0.01,-0.02,0,5.84,141.65,0,-1.86,-15.45,4.86,-0.04,0,113.99,0.0030339,-0.0009095,-0.0006599,0.0000016,0.0000001,-0.0000457,-0.0009095,0.0033857,-0.0006069,-0.0000049,0.0000006,0.0004699,-0.0006599,-0.0006069,0.0023524,0.0000022,-0.0000003,-0.0001933,0.0000016,-0.0000049,0.0000022,0.007064,-0.0002914,0.0000018,0.0000001,0.0000006,-0.0000003,-0.0002914,0.0070715,0,-0.0000457,0.0004699,-0.0001933,0.0000018,0,0.0088435
229_23,C10Hf2Nb2Ta2Ti2Y2,YHfTiTaNbC5,Orthorhombic,7.256614,7.268939,4.588165,242.01191,8.909,-196.55719,-0.65,-7.832,57.99,619.9,228.6,167.68,404.21,228.57,165.92,400.78,228.58,166.8,402.49,24.082,24.612,25.187,2.958590974,2423.74,2.5595,0.207,0.73,Brittle,34.41,Brittle,stable,0.0532,0.0001,0.0053,N_def.,0.8736,0.8451,1.0222,117.79,166.73,4327,7115,4780,450.44,118.98,113.54,0,0,-17.53,118.98,464.97,98.99,0,0,23.06,113.54,98.99,478.95,0,0,-1.19,0,0,0,153.39,-0.68,0,0,0,0,-0.68,157.59,0,-17.53,23.06,-1.19,0,0,173.13,0.0024992,-0.000554,-0.0004772,0,0,0.0003236,-0.000554,0.0023885,-0.0003633,0,0,-0.0003767,-0.0004772,-0.0003633,0.0022761,0,0,0.0000157,0,0,0,0.0065196,0.0000279,-0.0000001,0,0,0,0.0000279,0.0063455,0,0.0003236,-0.0003767,0.0000157,-0.0000001,0,0.0058591
229_24,C10Hf2Nb2Ta2Ti2Zr2,ZrHfTiTaNbC5,Orthorhombic,7.158596,7.152931,4.551021,233.034613,9.285,-203.99783,-0.685,-8.073,62.27,665.7,262.82,197.61,474.03,262.81,193.74,466.58,262.82,195.68,470.3,27.596,28.046,29.548,3.414555411,2848.56,2.7787,0.202,0.745,Brittle,44.25,Brittle,stable,0.0999,0,0.0099,N_def.,0.7982,0.7831,0.9124,132.61,195.63,4591,7510,5069,546.69,134.5,110.27,0.06,0.01,-29.7,134.5,553.02,103.25,0.06,0.01,31.68,110.27,103.25,569.66,0.07,0.01,-1.01,0.06,0.06,0.07,178.75,-0.81,0,0.01,0.01,0.01,-0.81,179.37,0,-29.7,31.68,-1.01,0,0,189.49,0.0020253,-0.0004574,-0.0003084,-0.0000004,-0.0000001,0.0003922,-0.0004574,0.0019939,-0.0002736,-0.0000004,-0.0000001,-0.0004065,-0.0003084,-0.0002736,0.0018647,-0.0000005,-0.0000001,0.0000073,-0.0000004,-0.0000004,-0.0000005,0.0055945,0.0000252,0,-0.0000001,-0.0000001,-0.0000001,0.0000252,0.0055751,0,0.0003922,-0.0004065,0.0000073,0,0,0.0054067
229_25,C10Hf2Nb2Ta2Ti2Mo2,HfTiTaNbMoC5,Orthorhombic,7.061834,7.063329,4.45629,222.279795,9.805,-205.150666,-0.501,-7.893,62.58,669,284.66,205.54,497,284.31,197.92,481.93,284.48,201.73,489.46,26.653,26.825,30.461,3.578679283,3123.04,2.8458,0.213,0.709,Brittle,34.33,Brittle,stable,0.1937,0.0006,0.0189,N_def.,0.683,0.7072,0.8565,149.74,201.76,4537,7514,5015,593.3,141.84,110.48,0,0,-38.28,141.84,572.72,115.91,-0.02,0,34.93,110.48,115.91,659.43,-0.01,0,1.18,0,-0.02,-0.01,176.17,-0.63,-0.01,0,0,0,-0.63,176.85,0,-38.28,34.93,1.18,-0.01,0,188.93,0.0018648,-0.0004423,-0.0002355,0,0,0.0004611,-0.0004423,0.0019365,-0.0002655,0.0000002,0,-0.000446,-0.0002355,-0.0002655,0.0016026,0.0000001,0,-0.0000087,0,0.0000002,0.0000001,0.0056763,0.0000204,0.0000002,0,0,0,0.0000204,0.0056546,0,0.0004611,-0.000446,-0.0000087,0.0000002,0,0.0054688
